,Brand,Price,Original Price,Discount %,Rating,Number of Ratings,Product Link,Discount Amount,Product Name,Product Type,Premium_Tier,Product_Category,Value for Money,Rating Category,Price Range
2856,CARRON,600,1999,70,3.7,3,https://www.flipkart.com/carron-bullets-c2-magnetic-power-off-on-enc-48hr-playtime-headphone-earphone10-bluetooth/p/itm5452d6c89a5bd?pid=ACCH9HJPXSWD4VWC&lid=LSTACCH9HJPXSWD4VWCIJQZS2&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_259&otracker=search&fm=organic&iid=2aa19be2-bfe0-425b-94d4-8a7c3bb5299b.ACCH9HJPXSWD4VWC.SEARCH&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,1399,Carron Bullets C2 Magnetic Power Off On Enc 48Hr Playtime Headphone Earphone10 Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.006166666666666667,High,500–1k
2857,Digiwins,557,2499,78,4.0,42,https://www.flipkart.com/digiwins-neckband-upto-40-hours-playtime-asap-charge-bluetooth/p/itm1f6d128cebc2d?pid=ACCGZ4KZHU3PMSHB&lid=LSTACCGZ4KZHU3PMSHBBYQVMK&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_260&otracker=search&fm=organic&iid=2aa19be2-bfe0-425b-94d4-8a7c3bb5299b.ACCGZ4KZHU3PMSHB.SEARCH&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,1942,Digiwins Neckband Upto 40 Hours Playtime Asap Charge Bluetooth,Neckband,Standard,Standard Neckband,0.00718132854578097,High,500–1k
2858,Boult,1299,3499,63,4.1,129182,https://www.flipkart.com/boult-astra-quad-mic-enc-48hrs-battery-low-latency-gaming-made-india-5-3v-bluetooth/p/itm88d2eb2a6c21d?pid=ACCGS2VSSPZNZZ5P&lid=LSTACCGS2VSSPZNZZ5PYUIHZP&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_261&otracker=search&fm=organic&iid=en_rJsLi8tGu1ef807AuLx-EdiMmnZCucfY5WiIsqrGC9mO2flTsNgyylY7HwmFEadHqBKV3KYmi8St25MhLycPBPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,2200,Boult Astra Quad Mic Enc 48Hrs Battery Low Latency Gaming Made India 5 3V Bluetooth,Gaming Headset,Standard,Standard Gaming Headset,0.0031562740569668975,High,1k–2k
2859,Boult,799,4999,84,3.9,144467,https://www.flipkart.com/boult-probass-fcharge-40-hrs-playtime-enc-fast-charging-pairing-bluetooth/p/itm4da445c6f6342?pid=ACCGC2JJSZZNZYCX&lid=LSTACCGC2JJSZZNZYCXTJPHQX&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_262&otracker=search&fm=organic&iid=en_rJsLi8tGu1ef807AuLx-EdiMmnZCucfY5WiIsqrGC9kxTtO0JVECDdXdhMM4qB2JTpQ_QHC9W2L4sR7tt6c_QqV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,4200,Boult Probass Fcharge 40 Hrs Playtime Enc Fast Charging Pairing Bluetooth,Other,Standard,Standard Other,0.004881101376720901,High,500–1k
2860,JAZX,614,1599,62,5.0,3,https://www.flipkart.com/jazx-cr-n1-neckband-micro-usb-charger-30-hours-music-time-bt-5-1-voice-changer-bluetooth/p/itm109bc842adc94?pid=ACCGSTHRJXPYTC7H&lid=LSTACCGSTHRJXPYTC7HSKUGYX&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_263&otracker=search&fm=organic&iid=2aa19be2-bfe0-425b-94d4-8a7c3bb5299b.ACCGSTHRJXPYTC7H.SEARCH&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,985,Jazx Cr N1 Neckband Micro Usb Charger 30 Hours Music Time Bt 5 1 Voice Changer Bluetooth,Neckband,Standard,Standard Neckband,0.008143322475570033,Very High,500–1k
2861,WEROX,686,2990,77,0.0,0,https://www.flipkart.com/werox-earbuds-42h-playtime-13mm-drivers-40ms-low-latency-enc-bluetooth-gaming/p/itmd57700e3c629d?pid=ACCH97UYMEEZAYMH&lid=LSTACCH97UYMEEZAYMH0QWLMO&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_264&otracker=search&fm=organic&iid=2aa19be2-bfe0-425b-94d4-8a7c3bb5299b.ACCH97UYMEEZAYMH.SEARCH&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,2304,Werox Earbuds 42H Playtime 13Mm Drivers 40Ms Low Latency Enc Bluetooth Gaming,Earbuds,Standard,Standard Earbuds,0.0,,500–1k
2862,snowbudy,279,1499,81,2.0,6,https://www.flipkart.com/snowbudy-immortal-z90-beast-mode-tws-rich-bass-50h-playtime-ai-enc-type-c-9-bluetooth-gaming/p/itm89fe90b7dd674?pid=ACCH8VF7KHTGFYFT&lid=LSTACCH8VF7KHTGFYFTONZXOY&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_265&otracker=search&fm=organic&iid=2aa19be2-bfe0-425b-94d4-8a7c3bb5299b.ACCH8VF7KHTGFYFT.SEARCH&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,1220,Snowbudy Immortal Z90 Beast Mode Tws Rich Bass 50H Playtime Ai Enc Type C 9 Bluetooth Gaming,Earbuds,Standard,Standard Earbuds,0.007168458781362007,Low,<500
2863,Tunifi,483,7999,94,3.8,23,https://www.flipkart.com/tunifi-48-hours-battery-asap-charge-bluetooth-headset/p/itm0262be9e5b44a?pid=ACCGZKKXPX7W7KE3&lid=LSTACCGZKKXPX7W7KE3VRXV9Y&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_266&otracker=search&fm=organic&iid=2aa19be2-bfe0-425b-94d4-8a7c3bb5299b.ACCGZKKXPX7W7KE3.SEARCH&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,7516,Tunifi 48 Hours Battery Asap Charge Bluetooth Headset,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.007867494824016562,High,<500
2864,TRIGGR,799,3999,80,4.0,61764,https://www.flipkart.com/triggr-kraken-x1-battery-display-40ms-latency-quad-mic-enc-40-hr-v5-3-bluetooth/p/itm9c05f498c3463?pid=ACCGQ2SND4UPDYAF&lid=LSTACCGQ2SND4UPDYAF4AJWHE&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_267&otracker=search&fm=organic&iid=en_rJsLi8tGu1ef807AuLx-EdiMmnZCucfY5WiIsqrGC9ke14VoX2bf4_umKjz2aYv2RM5TwsqFR1KgBcu19TKJYwDM2KWit8hFHxJOvPdMi04%3D&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,3200,Triggr Kraken X1 Battery Display 40Ms Latency Quad Mic Enc 40 Hr V5 3 Bluetooth,Gaming Headset,Standard,Standard Gaming Headset,0.0050062578222778474,High,500–1k
2865,Aroma,299,1499,80,3.8,9600,https://www.flipkart.com/aroma-nb121-almaty-upto-40h-playtime-fast-charging-digital-display-earbuds-bluetooth/p/itme2c4bdb2da3d8?pid=ACCH784UVKMWX6XH&lid=LSTACCH784UVKMWX6XHLJYLOZ&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_268&otracker=search&fm=organic&iid=en_rJsLi8tGu1ef807AuLx-EdiMmnZCucfY5WiIsqrGC9kJAe5wzyZ052-qb5BoWCwk8-XaEOIfKw04TJHwCZ7Rew%3D%3D&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,1200,Aroma Nb121 Almaty Upto 40H Playtime Fast Charging Digital Display Earbuds Bluetooth,Earbuds,Standard,Standard Earbuds,0.012709030100334447,High,<500
2866,Psithurism,550,2499,78,0.0,0,https://www.flipkart.com/psithurism-hydro-neckband-upto-40-hours-playtime-asap-charge-bluetooth/p/itm034e8bbd4685f?pid=ACCH3H8KSEJPFB8K&lid=LSTACCH3H8KSEJPFB8KEBNG54&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_269&otracker=search&fm=organic&iid=2aa19be2-bfe0-425b-94d4-8a7c3bb5299b.ACCH3H8KSEJPFB8K.SEARCH&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,1949,Psithurism Hydro Neckband Upto 40 Hours Playtime Asap Charge Bluetooth,Neckband,Standard,Standard Neckband,0.0,,500–1k
2867,CIHYARD,485,2999,84,3.9,9,https://www.flipkart.com/cihyard-bullets-c2-magnetic-power-off-on-48hr-playtime-headphone-neckband-gy5-bluetooth/p/itm955f4ac320c85?pid=ACCH9MG2HFFV2GXB&lid=LSTACCH9MG2HFFV2GXBNILY0L&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_270&otracker=search&fm=organic&iid=2aa19be2-bfe0-425b-94d4-8a7c3bb5299b.ACCH9MG2HFFV2GXB.SEARCH&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,2514,Cihyard Bullets C2 Magnetic Power Off On 48Hr Playtime Headphone Neckband Gy5 Bluetooth,Neckband,Standard,Standard Neckband,0.008041237113402062,High,<500
2868,truke,699,3499,80,4.0,78836,https://www.flipkart.com/truke-btg1-earbuds-game-mode-48h-playtime-quad-mic-enc-13mm-driver-aac-codec-bluetooth/p/itm5bca4567be1ed?pid=ACCG5BDHUHJCZ4CG&lid=LSTACCG5BDHUHJCZ4CGYZPEN9&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_271&otracker=search&fm=organic&iid=en_rJsLi8tGu1ef807AuLx-EdiMmnZCucfY5WiIsqrGC9lmLZOjchD1csmz_AG2yNUtF4WzOlPB1PtrQif-Ax8W1X3Gaq_wzx4HJysDmGalzMk%3D&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,2800,Truke Btg1 Earbuds Game Mode 48H Playtime Quad Mic Enc 13Mm Driver Aac Codec Bluetooth,Earbuds,Standard,Standard Earbuds,0.005722460658082976,High,500–1k
2869,boAt,1299,5990,78,4.1,123148,https://www.flipkart.com/boat-airdopes-supreme-w-4-mics-ai-enx-tech-50-hrs-playback-multi-point-connectivity-bluetooth/p/itm47a93966ad11e?pid=ACCGWU2ABQ3EAUM8&lid=LSTACCGWU2ABQ3EAUM8BAYBSU&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_272&otracker=search&fm=organic&iid=en_rJsLi8tGu1ef807AuLx-EdiMmnZCucfY5WiIsqrGC9lY2kLqNG9KlIBgaRe8g-fWPwr3FdVVn_Wau5no6w7M6-vN4Mn-dv-pi277bRzMbnY%3D&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,4691,Boat Airdopes Supreme W 4 Mics Ai Enx Tech 50 Hrs Playback Multi Point Connectivity Bluetooth,Earbuds,Standard,Standard Earbuds,0.0031562740569668975,High,1k–2k
2870,Digiwins,476,1999,76,3.8,13,https://www.flipkart.com/digiwins-m10-earbuds-tws-buds-5-1-earbuds-45h-unbeatable-playtime-headphones-bluetooth/p/itm177dbe7d88eee?pid=ACCGV69YNHFDA4FY&lid=LSTACCGV69YNHFDA4FY7EZHSF&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_273&otracker=search&fm=organic&iid=2aa19be2-bfe0-425b-94d4-8a7c3bb5299b.ACCGV69YNHFDA4FY.SEARCH&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,1523,Digiwins M10 Earbuds Tws Buds 5 1 Earbuds 45H Unbeatable Playtime Headphones Bluetooth,Earbuds,Standard,Standard Earbuds,0.007983193277310924,High,<500
2871,Tunifi,489,5999,92,4.0,15,https://www.flipkart.com/tunifi-classic-b236-neckband-upto-150-hrs-playtime-asap-fast-charging-stereo-sound-bluetooth/p/itm9cc52f86250fc?pid=ACCGQJFPNCVADFUC&lid=LSTACCGQJFPNCVADFUCJDEKN9&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_274&otracker=search&fm=organic&iid=2aa19be2-bfe0-425b-94d4-8a7c3bb5299b.ACCGQJFPNCVADFUC.SEARCH&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,5510,Tunifi Classic B236 Neckband Upto 150 Hrs Playtime Asap Fast Charging Stereo Sound Bluetooth,Neckband,Standard,Standard Neckband,0.0081799591002045,High,<500
2872,Tunifi,553,7999,93,3.7,286,https://www.flipkart.com/tunifi-m12-max-earbuds-13mm-hd-dynamic-driver-touch-control-transparent-digital-display-bluetooth/p/itm4dfdc4d976af2?pid=ACCGP7VYG2QYFXCU&lid=LSTACCGP7VYG2QYFXCU7HIUCL&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_275&otracker=search&fm=organic&iid=2aa19be2-bfe0-425b-94d4-8a7c3bb5299b.ACCGP7VYG2QYFXCU.SEARCH&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,7446,Tunifi M12 Max Earbuds 13Mm Hd Dynamic Driver Touch Control Transparent Digital Display Bluetooth,Earbuds,Standard,Standard Earbuds,0.006690777576853527,High,500–1k
2873,HODOPHILE,599,2499,76,0.0,0,https://www.flipkart.com/hodophile-earbuds-asap-charge-power-bank-bluetooth/p/itm95001048af7b3?pid=ACCH2GK4YFQYVBYQ&lid=LSTACCH2GK4YFQYVBYQT1YO5R&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_276&otracker=search&fm=organic&iid=2aa19be2-bfe0-425b-94d4-8a7c3bb5299b.ACCH2GK4YFQYVBYQ.SEARCH&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,1900,Hodophile Earbuds Asap Charge Power Bank Bluetooth,Earbuds,Standard,Standard Earbuds,0.0,,500–1k
2874,Boult,999,5499,82,4.1,479663,https://www.flipkart.com/boult-y1-zen-enc-mic-50h-battery-fast-charging-pro-calling-knurled-design-bluetooth/p/itme9f738a82d2c7?pid=ACCGQQ3CZZZSHZJZ&lid=LSTACCGQQ3CZZZSHZJZ4KBDQ5&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_277&otracker=search&fm=organic&iid=en_rJsLi8tGu1ef807AuLx-EdiMmnZCucfY5WiIsqrGC9mWCsFml1XcVYadIbmLvbz4Bp0o3656N5QVo1DnagiD0maRs4JL222ZRV-dN99QnxU%3D&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,4500,Boult Y1 Zen Enc Mic 50H Battery Fast Charging Pro Calling Knurled Design Bluetooth,Other,Standard,Standard Other,0.004104104104104104,High,500–1k
2875,boAt,1399,4990,72,4.0,56634,https://www.flipkart.com/boat-airdopes-181-pro-w-100-hrs-playback-4-mics-enx-technology-asap-charge-bluetooth/p/itm67026d38dc463?pid=ACCHYVEQB7YBTEH6&lid=LSTACCHYVEQB7YBTEH6TPCFMM&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_278&otracker=search&fm=organic&iid=en_rJsLi8tGu1ef807AuLx-EdiMmnZCucfY5WiIsqrGC9moLuPi8YPX91lHQiDfD8rZtJZdVXgvJNg3URcoENfTRa8iqbiwhGf4dwbXVx7ZSks%3D&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,3591,Boat Airdopes 181 Pro W 100 Hrs Playback 4 Mics Enx Technology Asap Charge Bluetooth,Earbuds,Standard,Standard Earbuds,0.0028591851322373124,High,1k–2k
2876,Bxeno,560,1999,72,3.9,227,https://www.flipkart.com/bxeno-bullets-c2-magnetic-power-off-on-48hr-playtime-headphone-neckband-rd4-bluetooth/p/itm6d24b832dc393?pid=ACCH4FXMQH6YKMKE&lid=LSTACCH4FXMQH6YKMKENDMURN&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_279&otracker=search&fm=organic&iid=2aa19be2-bfe0-425b-94d4-8a7c3bb5299b.ACCH4FXMQH6YKMKE.SEARCH&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,1439,Bxeno Bullets C2 Magnetic Power Off On 48Hr Playtime Headphone Neckband Rd4 Bluetooth,Neckband,Standard,Standard Neckband,0.0069642857142857145,High,500–1k
2877,ZPELDORN,532,1999,73,4.3,3,https://www.flipkart.com/zpeldorn-earbuds-w300-12-4mm-driver-30db-anc-360-spatial-audio-long-life-battery3-bluetooth/p/itmad209a63652ce?pid=ACCH6KMCZMH4UV3F&lid=LSTACCH6KMCZMH4UV3FQZ3F7Y&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_7_280&otracker=search&fm=organic&iid=2aa19be2-bfe0-425b-94d4-8a7c3bb5299b.ACCH6KMCZMH4UV3F.SEARCH&ppt=None&ppn=None&ssid=kanrb4szkw0000001745647510037&qH=32b9cf7a7f48fc58,1467,Zpeldorn Earbuds W300 12 4Mm Driver 30Db Anc 360 Spatial Audio Long Life Battery3 Bluetooth,Earbuds,Standard,Standard Earbuds,0.008082706766917292,High,500–1k
2878,boAt,1099,2490,56,4.0,1296700,https://www.flipkart.com/boat-airdopes-161-163-asap-charge-40-hrs-playback-bluetooth/p/itmee33cb4f8c0b2?pid=ACCG6DS7WDJHGWSH&lid=LSTACCG6DS7WDJHGWSHBJS8FW&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_8_281&otracker=search&fm=organic&iid=en_EKWc7WelkmR_DwZ_n8opiQ-RsIXwMSNmSxnNHOF4aonz_cX3gCua6O_zzL5ZyYQeE8Moqu4RgKU0ldeJ752havUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sqo46mfqv40000001745647512448&qH=32b9cf7a7f48fc58,1391,Boat Airdopes 161 163 Asap Charge 40 Hrs Playback Bluetooth,Earbuds,Standard,Standard Earbuds,0.003639672429481347,High,1k–2k
2879,Boult,1299,3499,63,4.1,129182,https://www.flipkart.com/boult-astra-quad-mic-enc-48hrs-battery-low-latency-gaming-made-india-5-3v-bluetooth/p/itmd2008f28b12bd?pid=ACCGS2VSKG3E2JW8&lid=LSTACCGS2VSKG3E2JW8GGXDAU&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_8_282&otracker=search&fm=organic&iid=en_EKWc7WelkmR_DwZ_n8opiQ-RsIXwMSNmSxnNHOF4aolFDN-nui-CZLW3wAfdMM8ZnxbJWkE8hnRJTD4f3gN8MQ%3D%3D&ppt=None&ppn=None&ssid=sqo46mfqv40000001745647512448&qH=32b9cf7a7f48fc58,2200,Boult Astra Quad Mic Enc 48Hrs Battery Low Latency Gaming Made India 5 3V Bluetooth,Gaming Headset,Standard,Standard Gaming Headset,0.0031562740569668975,High,1k–2k
2880,JAZX,543,1999,73,3.9,17,https://www.flipkart.com/jazx-buds-wireless-3-30bb-anc-360-degree-spatial-audio-upto-50hrs-music-yl04-bluetooth/p/itm6c94de608c0bd?pid=ACCH83K4GASMVKDN&lid=LSTACCH83K4GASMVKDNXZQTUV&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_8_283&otracker=search&fm=organic&iid=199b46c2-ac67-4050-b99b-da9d65797f6c.ACCH83K4GASMVKDN.SEARCH&ppt=None&ppn=None&ssid=sqo46mfqv40000001745647512448&qH=32b9cf7a7f48fc58,1456,Jazx Buds Wireless 3 30Bb Anc 360 Degree Spatial Audio Upto 50Hrs Music Yl04 Bluetooth,Earbuds,Standard,Standard Earbuds,0.0071823204419889505,High,500–1k
2881,Bxeno,550,2999,82,0.0,0,https://www.flipkart.com/bxeno-neckband-pro-magnetic-power-off-on-enc-smart-dial-design-48-hrs-playtime-b12-bluetooth/p/itmf74101c94e070?pid=ACCH93K48PTQPJY7&lid=LSTACCH93K48PTQPJY7Z6YUTH&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_8_284&otracker=search&fm=organic&iid=199b46c2-ac67-4050-b99b-da9d65797f6c.ACCH93K48PTQPJY7.SEARCH&ppt=None&ppn=None&ssid=sqo46mfqv40000001745647512448&qH=32b9cf7a7f48fc58,2449,Bxeno Neckband Pro Magnetic Power Off On Enc Smart Dial Design 48 Hrs Playtime B12 Bluetooth,Neckband,Standard,Standard Neckband,0.0,,500–1k
2882,XUOP,426,3850,89,3.6,23,https://www.flipkart.com/xuop-voice-changer-neckband-bluetooth-headset-pure-ipx5-sweatproof-01-gaming/p/itme68642e386e1f?pid=ACCGWY3SDPGEWHWJ&lid=LSTACCGWY3SDPGEWHWJOFSMW7&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_8_285&otracker=search&fm=organic&iid=199b46c2-ac67-4050-b99b-da9d65797f6c.ACCGWY3SDPGEWHWJ.SEARCH&ppt=None&ppn=None&ssid=sqo46mfqv40000001745647512448&qH=32b9cf7a7f48fc58,3424,Xuop Voice Changer Neckband Bluetooth Headset Pure Ipx5 Sweatproof 01 Gaming,Neckband,Standard,Standard Neckband,0.008450704225352114,High,<500
2883,IZWI,565,2999,81,3.7,3,https://www.flipkart.com/izwi-buds-wireless-z3-magnetic-power-off-on-30db-anc-upto-48-hours-playback-4-bluetooth-wired-gaming/p/itm49fe0f8edafe4?pid=ACCH78SHE6MFNBPC&lid=LSTACCH78SHE6MFNBPCTPI2XI&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_8_286&otracker=search&fm=organic&iid=199b46c2-ac67-4050-b99b-da9d65797f6c.ACCH78SHE6MFNBPC.SEARCH&ppt=None&ppn=None&ssid=sqo46mfqv40000001745647512448&qH=32b9cf7a7f48fc58,2434,Izwi Buds Wireless Z3 Magnetic Power Off On 30Db Anc Upto 48 Hours Playback 4 Bluetooth Wired Gaming,Earbuds,Standard,Standard Earbuds,0.0065486725663716815,High,500–1k
2884,Mivi,999,2999,67,3.9,95601,https://www.flipkart.com/mivi-duopods-k2-40hrs-pt-hd-call-fast-charging-50ms-latency-ipx4-voice-asst-5-3v-bluetooth/p/itm5f62275f615f4?pid=ACCGPFCNADSRMQGJ&lid=LSTACCGPFCNADSRMQGJZKAXXT&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_8_287&otracker=search&fm=organic&iid=en_EKWc7WelkmR_DwZ_n8opiQ-RsIXwMSNmSxnNHOF4aomNVmCE6fglM1lMYk3L_PERxf82C0foF23_djEeig838Q%3D%3D&ppt=None&ppn=None&ssid=sqo46mfqv40000001745647512448&qH=32b9cf7a7f48fc58,2000,Mivi Duopods K2 40Hrs Pt Hd Call Fast Charging 50Ms Latency Ipx4 Voice Asst 5 3V Bluetooth,Earbuds,Standard,Standard Earbuds,0.003903903903903904,High,500–1k
2885,boAt,999,3990,75,3.9,98812,https://www.flipkart.com/boat-airdopes-71-w-40-hrs-playback-enx-technology-beast-mode-low-latency-bluetooth/p/itm9fb36519cd43f?pid=ACCGTQY9NEDG33GH&lid=LSTACCGTQY9NEDG33GHWSRAEI&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_8_288&otracker=search&fm=organic&iid=en_EKWc7WelkmR_DwZ_n8opiQ-RsIXwMSNmSxnNHOF4aomU3qa3ZHYE_UWFRgTYG9rhzVhlNOCAhatY07L2ngPz8fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sqo46mfqv40000001745647512448&qH=32b9cf7a7f48fc58,2991,Boat Airdopes 71 W 40 Hrs Playback Enx Technology Beast Mode Low Latency Bluetooth,Earbuds,Standard,Standard Earbuds,0.003903903903903904,High,500–1k
2886,ZTNY,441,3850,89,0.0,0,https://www.flipkart.com/ztny-magic-headphones-soft-stereo-earbuds-sports-neckband-v5-1-z4-bluetooth-gaming/p/itm8e546b0a97dec?pid=ACCHFETFMBA6YDWC&lid=LSTACCHFETFMBA6YDWCUSVXOL&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_8_289&otracker=search&fm=organic&iid=199b46c2-ac67-4050-b99b-da9d65797f6c.ACCHFETFMBA6YDWC.SEARCH&ppt=None&ppn=None&ssid=sqo46mfqv40000001745647512448&qH=32b9cf7a7f48fc58,3409,Ztny Magic Headphones Soft Stereo Earbuds Sports Neckband V5 1 Z4 Bluetooth Gaming,Earbuds,Standard,Standard Earbuds,0.0,,<500
2887,Tunifi,500,2499,80,4.2,5,https://www.flipkart.com/tunifi-m10-power-bank-upto-48-hours-playback-asap-charge-bluetooth/p/itmd00963f2a2be1?pid=ACCGZEGPSQGM5JY2&lid=LSTACCGZEGPSQGM5JY2VFRT3H&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_8_290&otracker=search&fm=organic&iid=199b46c2-ac67-4050-b99b-da9d65797f6c.ACCGZEGPSQGM5JY2.SEARCH&ppt=None&ppn=None&ssid=sqo46mfqv40000001745647512448&qH=32b9cf7a7f48fc58,1999,Tunifi M10 Power Bank Upto 48 Hours Playback Asap Charge Bluetooth,Other,Standard,Standard Other,0.008400000000000001,High,<500
2888,Boult,799,2499,68,4.1,186273,https://www.flipkart.com/boult-w20-zen-enc-mic-40h-battery-life-low-latency-gaming-made-india-5-3v-bluetooth/p/itm42ba3da4c8d78?pid=ACCGRNFM5GBPUKPF&lid=LSTACCGRNFM5GBPUKPFIDSZEL&marketplace=FLIPKART&q=realme+bluetooth+headphones&store=0pm%2Ffcn%2F821%2Fa7x&srno=s_8_291&otracker=search&fm=organic&iid=en_EKWc7WelkmR_DwZ_n8opiQ-RsIXwMSNmSxnNHOF4aoltKqEgZtADQwcP-op2fxJvMpfeG1HCoanPSzti0XoICg%3D%3D&ppt=None&ppn=None&ssid=sqo46mfqv40000001745647512448&qH=32b9cf7a7f48fc58,1700,Boult W20 Zen Enc Mic 40H Battery Life Low Latency Gaming Made India 5 3V Bluetooth,Gaming Headset,Standard,Standard Gaming Headset,0.005131414267834793,High,500–1k
